Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","54","Denmark","134","Malta","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","476","","Official data"
"TM","Detailed trade matrix","54","Denmark","134","Malta","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","618","","Official data"
"TM","Detailed trade matrix","54","Denmark","134","Malta","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","17","","Official data"
"TM","Detailed trade matrix","54","Denmark","143","Morocco","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","72","","Official data"
"TM","Detailed trade matrix","54","Denmark","143","Morocco","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","149","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","2603","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","4646","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","12659","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","9240","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","9965","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","9811","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","9474","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","8642","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","8091","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","9559","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","6395","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","6394","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","4672","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","7148","","Official data"
"TM","Detailed trade matrix","54","Denmark","150","Netherlands","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","1603","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","4","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","162","Norway","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","165","Pakistan","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","4","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","37","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1309","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","487","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","25","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","70","","Official data"
"TM","Detailed trade matrix","54","Denmark","173","Poland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","59","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","21","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","184","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","128","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","215","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","336","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","3","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","50","","Official data"
"TM","Detailed trade matrix","54","Denmark","174","Portugal","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","183","Romania","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","54","Denmark","183","Romania","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","3","","Official data"
"TM","Detailed trade matrix","54","Denmark","183","Romania","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","183","Romania","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","3","","Official data"
"TM","Detailed trade matrix","54","Denmark","199","Slovakia","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","385","","Official data"
"TM","Detailed trade matrix","54","Denmark","199","Slovakia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","199","Slovakia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","30","","Official data"
"TM","Detailed trade matrix","54","Denmark","199","Slovakia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","10","","Official data"
"TM","Detailed trade matrix","54","Denmark","199","Slovakia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","198","Slovenia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","16","","Official data"
"TM","Detailed trade matrix","54","Denmark","198","Slovenia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","9","","Official data"
"TM","Detailed trade matrix","54","Denmark","202","South Africa","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","0","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","5856","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","7075","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","10050","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","7206","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","5157","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","6164","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","5264","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","4611","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","5244","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","3026","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","2613","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","1530","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","895","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","1498","","Official data"
"TM","Detailed trade matrix","54","Denmark","203","Spain","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","3124","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","158","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","3257","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1174","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","601","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","852","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1482","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1808","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1769","","Official data"
"TM","Detailed trade matrix","54","Denmark","210","Sweden","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","4064","","Official data"
